STOP_FRISK_ID,Stop Frisk Time,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OFFICER_NOT_EXPLAINED_STOP_DESCRIPTION,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,OFFICER_IN_UNIFORM_FLAG,FRISKED_FLAG,SEARCHED_FLAG,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_ADMISSION_FLAG,SEARCH_BASIS_CONSENT_FLAG,SEARCH_BASIS_HARD_OBJECT_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SEARCH_BASIS_OTHER_FLAG,SEARCH_BASIS_OUTLINE_FLAG,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_PRECINCT,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_BORO_NAME
10303,13:30:00,2018,December,Monday,Based on Radio Run,POM,44,SGT,44,2,PETIT LARCENY,28,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,IRRATE,0,MALE,BLACK,5.7,null,MED,BRO,XXX,44,1421 GRAND CONCOURSE,BRONX
10304,2:43:00,2018,December,Monday,Based on Radio Run,POM,47,SGT,47,0,CPW,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,CALM,0,MALE,BLACK,6.1,170,THN,BLK,BLK,47,23 EAST 233 STREET,BRONX
10305,22:16:00,2018,December,Monday,Based on Radio Run,POM,48,SGT,48,1,CRIMINAL MISCHIEF,30,1,0,1,PETIT LARCENY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NERVOUS,52,MALE,BLACK,5.9,170,MED,BRO,BLK,48,2015 LAFONTAINE AVENUE,BRONX
10306,15:30:00,2018,December,Monday,Based on Radio Run,POF,69,SGT,69,1,BURGLARY,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,"SWEATING, OUT OF BREATH, STUMBLING AROUND FENCE",30,MALE,BLACK,5.1,200,U,BRO,BLK,69,1114 EAST 105 STREET,BROOKLYN
10307,16:15:00,2018,December,Monday,Based on C/W on Scene,POM,869,SGT,869,0,ASSAULT,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CLAIM,16,MALE,BLACK,5.9,150,THN,BRO,XXX,73,ROCKAWAY AVENUE && LIVONIA AVENUE,BROOKLYN
10308,2:50:00,2018,December,Monday,Based on Radio Run,POM,869,SGT,869,1,GRAND LARCENY,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,IRATE,45,MALE,BLACK,5.1,220,U,BRO,BLK,77,EASTERN PARKWAY && KINGSTON AVENUE,BROOKLYN
10309,11:15:00,2018,December,Monday,Based on Self Initiated,POM,81,SGT,81,1,GRAND LARCENY AUTO,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CALM,63,MALE,BLACK,6.1,180,THN,BRO,BLK,81,STUYVESANT AVENUE && QUINCY STREET,BROOKLYN
10310,14:49:00,2018,December,Monday,Based on Radio Run,POF,81,SGT,81,1,CPW,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,CALM,15,MALE,BLACK,5.3,160,MED,BRO,BLK,81,FULTON STREET && HOWARD AVENUE,BROOKLYN
10311,17:50:00,2018,December,Monday,Based on C/W on Scene,POM,83,SGT,83,1,MENACING,25,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CALM,60,MALE,WHITE,5.7,270,HEA,BRO,GRY,83,1222 BUSHWICK AVENUE,BROOKLYN
10312,18:01:00,2018,December,Monday,Based on Self Initiated,POM,868,SGT,868,1,CPSP,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RESPECTFUL,33,MALE,BLACK,5.9,180,MED,BRO,BLK,84,COURT STREET && JORALEMON STREET,BROOKLYN
10313,4:30:00,2018,December,Monday,Based on Radio Run,POM,103,SGT,103,1,CPW,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UNDERSTANDING,23,MALE,BLACK,5.8,165,THN,BRO,BLK,103,168 STREET && 90 AVENUE,QUEENS
10314,4:30:00,2018,December,Monday,Based on Radio Run,POM,103,SGT,103,1,CPW,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,UNDERSTANDING,19,MALE,BLACK,5.1,185,MED,BRO,BLK,103,168 STREET && 89 AVENUE,QUEENS
10315,12:52:00,2018,December,Monday,Based on Radio Run,POF,112,SGT,112,1,CPW,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CALM,38,MALE,WHITE,6.3,200,THN,BRO,XXX,112,107-24 71 AVENUE,QUEENS
10316,20:02:00,2018,December,Monday,Based on C/W on Scene,POM,114,SGT,114,1,BURGLARY,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NERVOUS,23,MALE,WHITE HISPANIC,6,190,MED,BRO,XXX,114,43-03 34 AVENUE,QUEENS
10317,16:55:00,2018,December,Monday,Based on Radio Run,POM,122,SGT,122,1,PETIT LARCENY,5,1,0,1,PETIT LARCENY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,HESITANT,50,MALE,0,5.11,160,MED,BRO,BRO,122,2530 HYLAN BOULEVARD,STATEN ISLAND
10318,2:52:00,2018,December,Tuesday,Based on Radio Run,POM,10,SGT,10,10,GRAND LARCENY,20,1,0,1,GRAND LARCENY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,NORMAL,20,MALE,BLACK,5.1,180,MED,BLK,BLK,10,206 8 AVENUE,MANHATTAN
10319,19:42:00,2018,December,Tuesday,Based on Radio Run,POM,10,LT,10,1,ROBBERY,20,1,0,1,GRAND LARCENY,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CALM,25,MALE,BLACK,5.1,180,THN,BRO,BLN,10,178 8 AVENUE,MANHATTAN
10320,12:09:00,2018,December,Tuesday,Based on Radio Run,POM,19,SGT,19,1,CPW,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,UPSET,20,MALE,BLACK HISPANIC,5,155,THN,BRO,BLK,19,154 EAST 86 STREET,MANHATTAN
10321,0:03:00,2018,December,Tuesday,Based on Radio Run,POF,23,LT,23,1,BURGLARY,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,CALM,18,MALE,WHITE HISPANIC,5.1,200,HEA,BRO,BRO,23,2163 1 AVENUE,MANHATTAN
10322,20:27:00,2018,December,Tuesday,Based on Self Initiated,POM,25,SGT,25,1,ROBBERY,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,ANNOYED,21,MALE,WHITE HISPANIC,6,180,MED,BLK,BLK,25,246 EAST 125 STREET,MANHATTAN
10323,9:36:00,2018,December,Tuesday,Based on Radio Run,POM,28,SGT,28,1,MENACING,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,HAPPY,40,MALE,BLACK,6.2,300,HEA,BRO,XXX,28,WEST 125 STREET && LENOX AVENUE,MANHATTAN
10324,9:35:00,2018,December,Tuesday,Based on Radio Run,SGT,28,SGT,28,1,CPW,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NERVOUS,38,MALE,BLACK HISPANIC,6.3,290,HEA,BRO,BRO,28,302 LENOX AVENUE,MANHATTAN
10325,18:35:00,2018,December,Tuesday,Based on Radio Run,POM,30,SGT,30,0,CPW,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,COOPERATIVE,50,0,WHITE HISPANIC,5.8,160,MED,ZZZ,XXX,30,559 WEST 140 STREET,MANHATTAN
10326,17:13:00,2018,December,Tuesday,Based on Self Initiated,POM,32,SGT,32,1,CPW,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,MAD,26,MALE,WHITE HISPANIC,6.1,200,U,BRO,BRO,32,WEST 145 STREET && LENOX AVENUE,MANHATTAN
10327,19:06:00,2018,December,Tuesday,Based on Radio Run,POM,40,SSA,40,2,ASSAULT,22,1,0,1,ASSAULT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NERVOUS,18,MALE,WHITE HISPANIC,6,240,HEA,BRO,BLK,40,ALEXANDER AVENUE && EAST 141 STREET,BRONX
10328,23:45:00,2018,December,Tuesday,Based on Radio Run,POM,807,SGT,807,1,ASSAULT,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,SCARED,37,MALE,BLACK HISPANIC,5.4,140,THN,BRO,XXX,42,731 EAST 161 STREET,BRONX
10329,3:25:00,2018,December,Tuesday,Based on Radio Run,POM,44,SGT,44,1,CPW,5,1,0,1,OTHER,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CALM,19,MALE,BLACK HISPANIC,5.1,165,MED,BRO,BLK,44,WEST 172 STREET && INWOOD AVENUE,BRONX
10330,9:20:00,2018,December,Tuesday,Based on C/W on Scene,POM,44,LT,44,1,CPW,7,1,0,1,CPW,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,CALM,49,FEMALE,BLACK,5,140,THN,BRO,BLK,44,199 EAST MOUNT EDEN AVENUE,BRONX
10331,12:05:00,2018,December,Tuesday,Based on Radio Run,POM,44,SGT,44,1,CPW,10,1,0,1,CPW,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,N/A,63,MALE,BLACK,6.2,200,THN,BRO,BLD,44,1072 WOODYCREST AVENUE,BRONX
10332,22:50:00,2018,December,Tuesday,Based on Self Initiated,POM,801,SGT,801,1,CPW,5,1,0,1,CPW,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NORMAL,25,MALE,BLACK,6,175,MED,BRO,BLK,60,2780 86 STREET,BROOKLYN
10333,23:45:00,2018,December,Tuesday,Based on Self Initiated,POM,75,SSA,75,1,CPW,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,COMBATIVE,0,MALE,BLACK,5.1,160,MED,BLK,XXX,75,EUCLID AVENUE && BLAKE AVENUE,BROOKLYN
10334,21:30:00,2018,December,Tuesday,Based on Self Initiated,SGT,75,LT,75,1,CPW,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CALM,19,MALE,BLACK,6.1,150,THN,BRO,BLK,75,VERMONT STREET && GLENMORE AVENUE,BROOKLYN
10335,21:30:00,2018,December,Tuesday,Based on Self Initiated,POM,75,SGT,75,1,CPW,5,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,ANGRY,18,MALE,BLACK,5.1,160,THN,BRO,BLK,75,VERMONT STREET && GLENMORE AVENUE,BROOKLYN
10336,2:10:00,2018,December,Tuesday,Based on Radio Run,POM,77,SGT,77,1,CPW,25,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CALM,0,0,0,null,null,0,0,0,77,679 NOSTRAND AVENUE,BROOKLYN
10337,22:28:00,2018,December,Tuesday,Based on Radio Run,POM,79,SGT,79,0,CPW,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,UNDERSTANDING/CALM/COOPERATIVE,45,MALE,BLACK,5.6,160,MED,BRO,XXX,79,220 THROOP AVENUE,BROOKLYN
10338,8:32:00,2018,December,Tuesday,Based on C/W on Scene,POM,81,SGT,81,3,ASSAULT,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,COOPERATIVE,16,MALE,BLACK,5.9,135,THN,BRO,BLK,81,1700 FULTON STREET,BROOKLYN
10339,8:32:00,2018,December,Tuesday,Based on C/W on Scene,POM,81,SGT,81,3,ASSAULT,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,COOPERATIVE,16,MALE,BLACK,5.8,135,THN,BRO,BLK,81,1700 FULTON STREET,BROOKLYN
10340,9:09:00,2018,December,Tuesday,Based on C/W on Scene,POM,81,SGT,81,2,MENACING,10,1,0,1,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,NERVOUS,15,MALE,BLACK,5.7,135,THN,BRO,BLK,81,HERKIMER STREET && ROCHESTER AVENUE,BROOKLYN
10341,9:10:00,2018,December,Tuesday,Based on C/W on Scene,POM,81,SGT,81,2,MENACING,10,1,0,1,CRIMINAL MISCHIEF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,NERVOUS,16,MALE,BLACK,6,180,HEA,BRO,BLK,81,HERKIMER STREET && ROCHESTER AVENUE,BROOKLYN
10342,9:10:00,2018,December,Tuesday,Based on C/W on Scene,POM,81,SGT,81,2,MENACING,10,1,0,1,MENACING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,NERVOUS,15,MALE,BLACK,5.9,150,MED,BRO,BLK,81,HERKIMER STREET && ROCHESTER AVENUE,BROOKLYN
10343,9:40:00,2018,December,Tuesday,Based on Radio Run,POM,83,SGT,83,1,CPW,20,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,CALM,42,MALE,BLACK HISPANIC,5.1,180,THN,BRO,BLD,83,333 MENAHAN STREET,BROOKLYN
10344,9:40:00,2018,December,Tuesday,Based on Radio Run,POM,83,SGT,83,1,CPW,20,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,CALM,39,MALE,BLACK HISPANIC,5.9,180,THN,BRO,BLK,83,333 MENAHAN STREET,BROOKLYN
10345,9:40:00,2018,December,Tuesday,Based on Radio Run,POM,83,SGT,83,1,CPW,20,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,CALMN,36,MALE,WHITE HISPANIC,5.9,165,MED,BRO,BRO,83,333 MENEHAN STREET MENAHAN STREET,BROOKLYN
10346,18:50:00,2018,December,Tuesday,Based on C/W on Scene,POM,103,SGT,103,1,ASSAULT,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,CALM,15,MALE,WHITE HISPANIC,5.5,140,THN,BRO,BRO,103,153 STREET && HILLSIDE AVENUE,QUEENS
10347,23:55:00,2018,December,Tuesday,Based on Self Initiated,POM,446,SGT,446,1,CRIMINAL SALE OF CONTROLLED SUBSTANCE,10,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,CALM,29,MALE,BLACK,6.2,195,HEA,BLK,BLK,120,174 CORSON AVENUE,STATEN ISLAND
10348,2:37:00,2018,December,Wednesday,Based on Radio Run,POM,7,SGT,7,2,ROBBERY,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NERVOUSNESS,23,MALE,BLACK,5.8,170,MED,BRO,BLK,7,ALLEN STREET && BROOME STREET,MANHATTAN
10349,18:43:00,2018,December,Wednesday,Based on Radio Run,POM,13,SSA,13,1,CRIMINAL TRESPASS,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"AGITATED, FURIOUS",30,MALE,BLACK,6.6,300,HEA,BRO,BLK,13,10 UNION SQUARE EAST,MANHATTAN
10350,13:30:00,2018,December,Wednesday,Based on Radio Run,POM,18,SGT,18,2,PETIT LARCENY,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,COMPLIANT,48,MALE,WHITE,5.9,160,MED,ZZZ,BLN,18,407 WEST 50 STREET,MANHATTAN
10351,11:00:00,2018,December,Wednesday,Based on Self Initiated,POM,20,LT,20,5,PETIT LARCENY,7,1,0,1,PETIT LARCENY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"CALM, COOPERATIVE AND UNDERSTANDING",30,MALE,WHITE,5.11,160,MED,BLU,BLK,20,1 CENTRAL PARK WEST,MANHATTAN
10352,14:10:00,2018,December,Wednesday,Based on Radio Run,POM,23,SGT,23,1,PETIT LARCENY,8,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,CALM,0,MALE,BLACK,5.11,170,THN,BRO,BLK,23,1490 MADISON AVENUE,MANHATTAN
10353,14:47:00,2018,December,Wednesday,Based on Self Initiated,POM,23,SGT,23,2,CRIMINAL POSSESSION OF MARIHUANA,5,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,CALM,27,MALE,BLACK,6.1,190,MED,BRO,BLK,23,EAST 108 STREET && 3 AVENUE,MANHATTAN
10354,2:15:00,2018,December,Wednesday,Based on Radio Run,POM,24,LT,24,5,PETIT LARCENY,15,1,0,1,PETIT LARCENY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,CALM,40,MALE,WHITE HISPANIC,5.8,180,THN,BRO,BLK,24,BROADWAY && WEST 103 STREET,MANHATTAN
10355,20:10:00,2018,December,Wednesday,Based on Self Initiated,POM,24,SGT,24,1,BURGLARY,5,1,0,1,BURGLARY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,ANGRY,60,MALE,BLACK HISPANIC,5.7,180,MED,BRO,GRY,24,166 WEST 87 STREET,MANHATTAN
10356,16:30:00,2018,December,Wednesday,Based on Radio Run,POM,806,SGT,806,1,ASSAULT,50,1,0,1,ASSAULT,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,APP NORMAL,24,MALE,BLACK,5.9,175,MED,BRO,BLK,26,95 OLD BROADWAY,MANHATTAN
10357,16:30:00,2018,December,Wednesday,Based on Radio Run,POM,806,SGT,806,1,ASSAULT,50,1,0,1,ASSAULT,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,APP NORMAL,17,MALE,BLACK,5.1,125,THN,BRO,BLK,26,95 OLD BROADWAY,MANHATTAN
10358,18:27:00,2018,December,Wednesday,Based on Radio Run,POM,26,SGT,26,1,ROBBERY,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N/A,20,MALE,WHITE,5.8,170,MED,BRO,BLK,28,DOUGLASS BOULEVARD && WEST 116 STREET,MANHATTAN
10359,18:27:00,2018,December,Wednesday,Based on Radio Run,POM,26,SGT,26,1,ROBBERY,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,UPSET,20,MALE,BLACK,6,200,HEA,BRO,BLK,28,DOUGLASS BOULEVARD && WEST 116 STREET,MANHATTAN
10360,18:27:00,2018,December,Wednesday,Based on Radio Run,POM,26,SGT,26,1,ROBBERY,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,UPSET,20,MALE,BLACK,6.1,215,HEA,BRO,BLK,28,DOUGLASS BOULEVARD && WEST 116 STREET,MANHATTAN
10361,0:37:00,2018,December,Wednesday,Based on Radio Run,POM,28,SGT,28,5,ROBBERY,7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,COMPLIANT,0,MALE,BLACK,null,null,MED,BRO,BLK,28,121 WEST 116 STREET,MANHATTAN
10362,12:45:00,2018,December,Wednesday,Based on Radio Run,POM,34,SGT,34,1,GRAND LARCENY AUTO,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NORMAL,34,MALE,WHITE HISPANIC,6.4,265,HEA,BRO,BLK,34,151 NAGLE AVENUE,MANHATTAN
10363,12:45:00,2018,December,Wednesday,Based on Radio Run,POM,34,SGT,34,1,GRAND LARCENY AUTO,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NORMAL,23,MALE,WHITE HISPANIC,5.9,170,MED,BRO,BLK,34,151 NAGLE AVENUE,MANHATTAN
10364,12:45:00,2018,December,Wednesday,Based on Radio Run,POM,34,SGT,34,1,GRAND LARCENY AUTO,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NORMAL,28,FEMALE,WHITE HISPANIC,5.4,140,THN,BRO,BLK,34,151 NAGLE AVENUE,MANHATTAN
10365,1:35:00,2018,December,Wednesday,Based on Radio Run,POF,43,SGT,43,0,ASSAULT,0,1,0,1,ASSAULT,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,CALM AND COOPERATIVE,0,MALE,WHITE HISPANIC,null,null,0,0,0,43,ARCHER STREET && TAYLOR AVENUE,BRONX
10366,21:30:00,2018,December,Wednesday,Based on Self Initiated,POM,48,SGT,48,0,CPW,30,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N/A,43,MALE,BLACK,5.11,220,U,BRO,BLK,48,WEST FARMS ROAD && CROSS BRONX EXPRESSWAY,BRONX
10367,15:45:00,2018,December,Wednesday,Based on Self Initiated,POM,71,SGT,71,1,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CALM,25,MALE,BLACK,6.1,180,THN,BRO,BLK,71,1700 BEDFORD AVENUE,BROOKLYN
10368,10:24:00,2018,December,Wednesday,Based on C/W on Scene,POM,73,SGT,73,20,ASSAULT,30,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,UPSET,41,FEMALE,BLACK,5.6,200,HEA,BRO,BLK,73,762 HOWARD AVENUE,BROOKLYN
10369,23:10:00,2018,December,Wednesday,Based on Self Initiated,POM,79,SGT,79,2,CPW,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,AGGRAVATED AND NERVOUS,19,MALE,BLACK,6.2,170,THN,BRO,BLK,79,106 ELLERY STREET,BROOKLYN
10370,12:55:00,2018,December,Wednesday,Based on Radio Run,POM,102,SGT,102,1,ASSAULT,20,1,0,1,ASSAULT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,N/A,19,MALE,BLACK,6.1,130,THN,BRO,BLK,102,80 AVENUE && KEW GARDENS ROAD,QUEENS
10371,14:50:00,2018,December,Wednesday,Based on Self Initiated,POM,866,SGT,866,1,OTHER,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N/A,15,MALE,WHITE HISPANIC,5.5,140,THN,BRO,BLK,107,HILLSIDE AVENUE && PARSONS BOULEVARD,QUEENS
